127|EG.683 Capej|http://www.electronicgroove.com/Podcast/eg683.mp3|EG.683 Capej|2018.04.30-00:00:00|False|eg683.mp3|92094972|0|11
128|EG.682 Magit Cacoon|http://www.electronicgroove.com/Podcast/eg682.mp3|EG.682 Magit Cacoon|2018.04.23-00:00:00|False|eg681.mp3|89272238|0|11
129|EG.681 Ditian|http://www.electronicgroove.com/Podcast/eg681.mp3|EG.681 Ditian|2018.04.16-00:00:00|False|eg681.mp3|105444309|0|11
131|La fama es lo de menos|http://audios.oceanofm.com/programas/TodoPasa/19-07-05segundamaanaadusto.mp3|Lubo Adusto volvió recargado con la historia del "chinwenwencha", que trabaja en un merendero de Juan B Justo. El moment|2019.07.05-00:00:00|False||40845586|0|32
132|Tranquinal cero cinco|http://audios.oceanofm.com/programas/TodoPasa/19-07-032amaanaCoquetoescenario.mp3|Lubo Adusto Freire estuvo atento a las repercusiones de la eliminación argentina de la Copa América y se detuvo en los d|2019.07.03-00:00:00|False||25883274|0|32
133|Justicia Infinita - Mie 03/07/19|http://audios.oceanofm.com/programas/JusticiaInfinita/19-07-03programaentero.mp3||2019.07.03-00:00:00|False||108205456|0|4
134|Justicia Infinita - Mar 02/07/19|http://audios.oceanofm.com/programas/JusticiaInfinita/19-07-02completo.mp3||2019.07.02-00:00:00|False||151309900|0|4
135|Justicia Infinita - Lun 01/07/19|http://audios.oceanofm.com/programas/JusticiaInfinita/19-07-01programaentero.mp3||2019.07.01-00:00:00|False||116009590|0|4
138|Capítulo II de “vacaciones de julio puertas adentro” |https://cdn.espectador.com/810mp3/2228.mp3|Migue Dobrich te recomienda películas  para disfrutar en familia en este receso invernal. Encontrá estas joyitas de los años 80 y 90 a un clic de distancia.|2019.07.04-12:00:00|False|2228.mp3|20924160|0|44
139|Clarence Avant: El Padrino Negro |https://cdn.espectador.com/810mp3/2096.mp3|Migue Dobrich nos cuenta sobre el documental  que habla padrino de la música. Netflix rescata la historia de Clarence Avant, un genio de los negocios que ayudó a los personajes más influyentes y poderosos de los Estados Unidos como Michael Jackson, Barack Obama y Bill Clinton.|2019.06.27-12:00:00|False||0|0|44
